,u,shgc,leakage,lpd,people,elecCVRSME,chwCVRSME,heatCVRSME,elecNMBE,chwNMBE,heatNMBE
20,1.1230127923200008,0.454650009600001,1.0882524723200024,1.1190453043200002,1.00655142912,24.3968080540898,2052.0893806967697,63.78517966615922,21.710187305113926,-1365.8112832015872,39.03788656484292
21,1.1374791884800013,0.25,1.1503387084800036,1.1675279564800003,1.0131871436799997,24.431184742873494,1696.9979251009497,72.23355866442974,21.768138993078985,-1124.3499913004505,47.2559961902595
22,1.2433452677120012,0.30047400960000137,1.0529287557120028,1.1586772869120003,1.0201590865920003,24.311453020079345,1794.658508449763,69.27150144120365,21.62162938681267,-1190.4924590052674,44.45605816872102
23,1.2506378067968016,0.25,1.1028226899968034,1.1236738336768,1.0368888332288,25.53283695145553,1713.1439411355827,71.0063239520998,23.07777313136417,-1135.0113279637987,46.02780193290678
24,1.2438913295155216,0.25,1.0585501659955243,1.1895817671475202,1.06185876652032,23.773451870938228,1734.014153957147,70.76082950557495,20.976252446405564,-1149.5137726063583,45.846712622177435
25,1.2495678690017304,0.25,1.1420505600737325,1.2019819696865284,1.1022556440084483,23.370333921808246,1764.0532067656977,69.96585260196575,20.486374243043976,-1170.0452421868895,45.08231686162164
26,1.300108232602422,0.25,1.1979680001032245,1.2568735735611396,1.0288669576118274,22.112744720942533,1726.112607106405,70.70848091000357,18.943490062410937,-1144.1611794583207,45.854314943167026
27,1.2293285028465895,0.25,1.2077632941477128,1.2171783533087952,1.077063851427758,23.025361648453035,1750.1504814531286,70.43094578817976,20.066384156705354,-1160.6165896693592,45.55192051439733
28,1.215010155094804,0.25,1.1449265834155749,1.179952223983174,0.9848905769790339,24.160134361470046,1684.6642003430156,72.0639854136047,21.444408089777887,-1115.7764890374108,47.10003358611045
29,1.197731298141341,0.25,1.1463645950864958,1.1689373511314969,0.9262080434643267,24.545265514994888,1647.0102754477196,73.01967736161343,21.907419256953496,-1090.0420823716422,48.00624155266461
30,1.2226106393678458,0.25,1.0546543697171078,1.1454594394899877,0.9497400463743517,25.1272949816517,1657.472767752156,72.63300205049084,22.60012394986229,-1097.0984282502684,47.613907069089976
31,1.1995355366398428,0.25,1.20230917935793,1.1554070945882495,0.9200976432234023,24.903079793223352,1643.927088740511,72.97090810108355,22.334287217592482,-1087.8680670651652,47.94747166469816
32,1.1773576402020032,0.25,1.2741886860391327,1.1383197583086142,0.8492170815749436,25.46290470150947,1600.4009476978417,73.97564990960443,22.999930334665347,-1058.0062788166877,48.88691378864697
33,1.0942183965927752,0.25,1.093379619624593,1.0406937620736199,0.8812295017171414,28.050541647299696,1594.8085215069418,74.73747054037395,26.01665023244953,-1054.2412204637028,49.53381249845124
34,0.991273478587952,0.25,1.0410854293852774,0.9326038563298598,0.8074107737697984,31.18222964458301,1519.8853930047353,77.26677683014636,29.586672289110595,-1003.073412126042,51.840488261267446
35,1.0399430911148557,0.25,1.1638300254864031,1.0974655110191838,0.7814164023165682,26.71218246446942,1532.7232829803136,76.82289012919763,24.467940000300402,-1012.0056367081924,51.55866283074789
36,1.114087270485598,0.25,1.121710533805763,1.0255864100316567,0.7124097953199957,28.732435176484067,1493.0031106010956,76.85868588636481,26.80483361949783,-984.2115848178892,51.48732626620715
37,1.1023913114883963,0.25,1.1073964464686425,0.954615636807485,0.5620211211399937,30.956887050314606,1380.385091260305,79.224370557715,29.339835516837866,-906.9315197130237,53.58018350158831
38,0.9808680884459737,0.25,1.2384917032692728,0.971317405948668,0.6207693225319004,30.43083216848255,1409.5197558228967,79.78821859636459,28.743051897815132,-927.290980935551,54.186510732852646
39,0.9190021457943316,0.25,1.183632321172996,0.8687915162340274,0.522125837068955,33.48837842176462,1318.4913207031666,82.17452159015735,32.18028623962859,-865.0266164623849,56.2772548280317
40,0.7796375696208271,0.25,1.202266184216246,0.7187185987852924,0.5,37.79223326910339,1275.2769807051154,84.2850206154532,36.937364861229035,-835.6028284928902,58.127200855084006
41,0.7802877755011985,0.25,1.027039229491204,0.7315686452475814,0.5,37.45959855924023,1271.0717059494398,84.59934335046268,36.57276142839223,-832.7675900114618,58.42429178986688
42,0.5817528431507961,0.25,0.9034645012172398,0.5281930887170647,0.5,43.389473682711554,1218.5127177814866,88.09736359243296,43.03354993887469,-797.1472806143597,61.46233664363352
43,0.7344262254027223,0.25,1.0332516803362681,0.5447139236161642,0.5,42.81147896087881,1245.7291097056468,85.28891744490214,42.407023472599576,-815.0742247286207,58.884697813038954
44,0.6803569366555342,0.25,1.1528627768177904,0.5544196052200099,0.5,42.555799293594106,1239.4306592996209,86.05335484701045,42.13001125804573,-811.0161884487326,59.60470583820234
45,0.5705578660813366,0.25,0.9212049323532021,0.5,0.5,44.19670295746919,1215.8815254663377,88.22755345795832,43.90623037679837,-795.3379861506345,61.55627603951055
46,0.5,0.25,0.7625615468951668,0.5,0.5,44.24219149946669,1205.4633516469319,89.73615586059752,43.95570049663443,-788.6196062384712,62.93166670333614
47,0.5,0.25,0.9143662293244419,0.5,0.5,44.214898733786754,1210.337208709555,89.46272442691946,43.92581668581474,-791.9369839325606,62.68825332454493
48,0.5,0.25,0.7043365096201166,0.5,0.5,44.2526063316666,1203.5940040997632,89.8401198482631,43.967105416452235,-787.3475454815593,63.02420879729193
49,0.5,0.25,0.5,0.5,0.5,44.28889400970766,1197.0392354232597,90.19716109564575,44.006821520535425,-782.8883801404683,63.34038771295458
50,0.5,0.25,0.6600503413655874,0.5,0.5,44.26051478060553,1202.1720388519514,89.91929474994208,43.975761223251226,-786.379988288807,63.094158808126046
51,0.5,0.25,0.5,0.5,0.5,44.28889400970766,1197.0392354232597,90.19716109564575,44.006821520535425,-782.8883801404683,63.34038771295458
52,0.5,0.25,0.5,0.5,0.5,44.28889400970766,1197.0392354232597,90.19716109564575,44.006821520535425,-782.8883801404683,63.34038771295458
53,0.5,0.25,0.5,0.5,0.5,44.28889400970766,1197.0392354232597,90.19716109564575,44.006821520535425,-782.8883801404683,63.34038771295458
54,0.5,0.25,0.5,0.5,0.5,44.28889400970766,1197.0392354232597,90.19716109564575,44.006821520535425,-782.8883801404683,63.34038771295458
55,0.5,0.25,0.5,0.5,0.5,44.28889400970766,1197.0392354232597,90.19716109564575,44.006821520535425,-782.8883801404683,63.34038771295458
56,0.5,0.25,0.5,0.5,0.5,44.28889400970766,1197.0392354232597,90.19716109564575,44.006821520535425,-782.8883801404683,63.34038771295458
