Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 01/19  04:00:00,-15.0,-20.0,62.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.47672053003668937,0.0,19.85836570353277,27.29120807772169,1655.491425468323,6122123.34686091,0.0,22.492199089260894,18.61236159591545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/19  05:00:00,-15.0,-20.0,62.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.3850910226504904,0.0,19.8591526327237,27.10944724872057,1652.840346035929,6311559.691640143,0.0,22.474616161309656,18.608481240823776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/19  06:00:00,-15.0,-20.0,62.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.29581088399683577,0.0,19.859763007018075,26.93366200026127,1650.380690857592,6454980.819278901,0.0,22.46002257368694,18.60456270439337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/19  07:00:00,-15.0,-19.375,66.375,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.22487533286579415,0.0,19.860254204728354,26.794681372914547,1648.5376931310578,6567577.986474027,0.0,22.44795310512252,18.60147408327174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/19  08:00:00,-15.0,-19.0,69.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.16926763870899873,0.0,19.85923529474443,26.688516319024119,1647.0613219144055,4572869.95561583,0.0,22.50864973139712,18.597581194771178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,900.0 
 01/19  09:00:00,-14.375,-19.0,65.25,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.12355305894522339,0.0,19.851688435366485,26.612582945821658,1645.9823372982049,202212.77677587255,1401449.258101394,22.719856365158458,18.5872969447107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/19  10:00:00,-12.75,-18.375,59.25,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.08371259664589767,0.0,19.849675810502317,26.539049107098774,1645.1442430688722,0.0,5681386.816896688,22.900613181767448,18.583163007126797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/19  11:00:00,-11.375,-17.375,57.625,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.05605294160565945,0.0,19.850223951561796,26.484906835206588,1645.6533965675249,0.0,8184578.214177003,23.00137280346436,18.582352247415036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/19  12:00:00,-9.75,-16.375,54.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.044991542642843409,0.0,19.89664804877609,26.38761812263127,1648.7379151382914,0.0,9270655.429069279,23.068734415581099,18.63087843796685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/19  13:00:00,-9.0,-16.0,53.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.02828000250533184,0.0,20.01167713385065,26.168463714391508,1653.8432173847789,0.0,9213382.644770828,23.170573830209049,18.75168806644483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/19  14:00:00,-8.375,-16.0,50.5,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.04133385266889666,0.0,20.194427651160667,25.898764803339494,1658.120143196763,0.0,8498476.243013079,23.334294882136825,18.945671497252819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/19  15:00:00,-8.0,-16.0,49.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.07262355187592803,0.0,20.406030312620055,25.620304065443137,1660.7400035980427,0.0,6793215.171720559,23.5111869601939,19.17116350559086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/19  16:00:00,-8.0,-16.0,49.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.13096311901114877,0.0,20.462849402854219,25.638966987912327,1664.3315672200886,0.0,3979412.955086548,23.571302016602389,19.234151814490688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/19  17:00:00,-8.0,-16.0,49.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.19286981421934863,0.0,20.164847807186626,26.234381498470854,1669.021113424442,90510.30044383562,693389.3613417721,23.334606581060954,18.92189699369869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1800.0 
 01/19  18:00:00,-8.625,-16.0,51.5,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.20751048872183648,0.0,19.84975705638464,26.778373116915515,1672.4865602633175,804315.3432741662,0.0,23.034443159735269,18.58950139340923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/19  19:00:00,-9.0,-16.0,53.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.19541088978821626,0.0,19.842657982144467,26.766666471443878,1674.0536835206713,1902525.0135426899,0.0,22.898454058654396,18.5813867382244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/19  20:00:00,-9.0,-16.0,53.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.16928842156233993,0.0,19.829924146979594,26.737106200181335,1674.8405252634285,2541441.1936483837,0.0,22.791940498834295,18.56660766801562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/19  21:00:00,-9.625,-16.0,56.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.14397483624461206,0.0,19.842518088327464,26.667215237819599,1675.8685367153849,3198368.452167118,0.0,22.717120189751843,18.578636072814385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/19  22:00:00,-10.625,-16.625,58.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.1404691060406486,0.0,19.857622918386967,26.635462283334144,1676.2017754128224,3798762.757383581,0.0,22.662454889772559,18.594422280957166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/19  23:00:00,-11.0,-17.0,58.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.14252733818002193,0.0,19.860625279471294,26.634481064550799,1676.0121585023783,4319544.098589511,0.0,22.61547909081638,18.597699257437257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/19  24:00:00,-11.0,-17.0,58.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.1391361991680607,0.0,19.86318482622621,26.62370216638543,1675.771628177129,4689271.107371971,0.0,22.580693722063477,18.600233309860007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  01:00:00,-11.0,-17.0,58.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.13404095964662383,0.0,19.86485401693581,26.611105810513615,1675.847835185245,4972943.205764646,0.0,22.554975293666815,18.6017405147928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  02:00:00,-11.0,-17.0,58.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.11899645336083778,0.0,19.86599120578159,26.580196341783436,1675.6854591196066,5215824.576070684,0.0,22.53488783142388,18.602184341950769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  03:00:00,-11.0,-17.0,58.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.10600425889941191,0.0,19.866829907728659,26.553761241559437,1675.25029180627,5412926.007785307,0.0,22.518583757968565,18.602416664253356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  04:00:00,-10.375,-17.0,54.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.10980231953226395,0.0,19.868994161309993,26.557518337066346,1675.2915232322396,5479043.484429752,0.0,22.50808768358535,18.604895445131058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  05:00:00,-10.0,-17.0,53.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.11635185846819515,0.0,19.87045865296267,26.567731748375594,1676.4616748564247,5527797.423674511,0.0,22.50086564919293,18.606773069466525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  06:00:00,-10.0,-17.0,53.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.11785258457123113,0.0,19.870740474848615,26.570161640501746,1677.6332094266996,5615592.296266204,0.0,22.49365822309518,18.607146520724354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  07:00:00,-10.625,-17.0,56.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.12532644221438034,0.0,19.869491799122515,26.586636214005205,1678.286607357952,5767464.486992545,0.0,22.483730768388737,18.6062031468449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  08:00:00,-11.0,-16.375,61.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.1319770795490407,0.0,19.86865879343833,26.60084494232636,1678.3014852578527,5665600.614673399,0.0,22.48013945684376,18.605657846276246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,900.0 
 01/20  09:00:00,-11.0,-16.625,59.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.15097013188940679,0.0,19.86774007890254,26.639048474597784,1678.498405182344,4102429.913709255,0.0,22.522265875733749,18.60564479696285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/20  10:00:00,-9.75,-17.0,51.75,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.15012271990231747,0.0,19.86093523011338,26.64865141240819,1679.1190931005263,477382.54334577757,286765.33269400199,22.65157505177202,18.598410206670935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/20  11:00:00,-8.375,-17.0,45.5,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.12904055467631424,0.0,19.85294887989872,26.621098388039603,1681.2556488703056,0.0,2805972.946196227,22.769321232353854,18.58890578135407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/20  12:00:00,-7.375,-17.0,42.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.1046531209161106,0.0,19.852376595376755,26.574967069485376,1684.4278894386799,0.0,6240131.2518157749,22.886814856339009,18.58707172839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/20  13:00:00,-7.0,-16.375,43.5,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.08777497853621733,0.0,19.869108499858294,26.514917102558245,1688.3907997026236,0.0,8426286.282293523,23.00736648765193,18.603908851966474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/20  14:00:00,-7.0,-16.0,45.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.10569725173517732,0.0,20.05813746417286,26.240474017276236,1693.1905056877454,0.0,7990099.586652621,23.194451113525486,18.804674698819026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/20  15:00:00,-6.375,-16.0,42.5,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.15565476451462388,0.0,20.261815131727198,26.005834110953637,1697.5571053735994,0.0,6044845.096293477,23.36904794629301,19.0225934244637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/20  16:00:00,-6.0,-16.625,38.5,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.21109653964182527,0.0,20.32576467171706,26.007663477763896,1702.1139438616459,0.0,3500589.624859368,23.43379095312414,19.092985685252608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/20  17:00:00,-6.625,-16.375,42.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.24729095712890934,0.0,20.03213112031046,26.554987015935827,1706.1444857137884,142982.2804791393,521151.6557667205,23.201840045639817,18.78428000442427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1800.0 
 01/20  18:00:00,-7.0,-16.0,45.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.25774701283747805,0.0,19.85618144911981,26.865384766356255,1708.5589419106585,1152329.9805826124,0.0,22.977009827169316,18.598840196264427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  19:00:00,-7.0,-15.375,47.5,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.26214040346024117,0.0,19.848605368705596,26.886574034913303,1710.321561902782,1944975.096336119,0.0,22.863848888241536,18.591059783154443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  20:00:00,-7.625,-14.375,54.625,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.28335170302503667,0.0,19.83907708523339,26.943858361109009,1711.718510500238,2529788.4891945116,0.0,22.77357481534803,18.58207442874124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  21:00:00,-8.0,-13.375,61.75,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.32227752396549927,0.0,19.85104544549768,26.999927231164507,1712.4675981511676,3146879.2933726769,0.0,22.711217861038017,18.596703645527854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  22:00:00,-8.0,-13.0,64.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.3715999956423203,0.0,19.856947411411679,27.086649862269934,1713.1462024798244,3629535.218920444,0.0,22.664612768142207,18.605460232289898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  23:00:00,-8.625,-13.0,67.75,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.42189039490385479,0.0,19.85730211773847,27.18487236956389,1713.51266833367,4087653.260429435,0.0,22.625401056884578,18.608415108050936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/20  24:00:00,-9.0,-13.0,70.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.4688658589582763,0.0,19.857521204087744,27.277085436385723,1713.2568485113457,4453537.1946529219,0.0,22.59441834785065,18.611063888668818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  01:00:00,-9.0,-13.0,70.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.5034701063070168,0.0,19.859092817764244,27.34279753692011,1712.9510235384244,4725239.225435562,0.0,22.571660347003126,18.614508479671366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  02:00:00,-9.625,-13.0,73.75,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.5383261611917898,0.0,19.86003882768523,27.4102177796674,1712.4392651893145,5014344.323919856,0.0,22.551240548399826,18.617309508033956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  03:00:00,-9.375,-12.375,76.625,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.5766762649140693,0.0,19.85945377384102,27.487336729036867,1711.4986500753146,5142446.415354045,0.0,22.539067587341767,18.618679610261095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
