Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 02/24  17:00:00,15.5,-3.4,26.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.722042283132616,0.0,22.366872610752329,41.66121080361923,1857.1041740062224,0.0,2123465.771594714,25.306675251848909,21.746935931699846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/24  18:00:00,13.4375,-3.4,29.75,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.77810568161528,0.0,22.054884482006913,42.62412220916078,1863.341230160977,135765.45066575343,128621.28055250785,25.07923282338951,21.428891676780134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2700.0 
 02/24  19:00:00,10.825,-3.0249999999999996,36.375,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.805666208300716,0.0,21.6485061515398,43.77507819156742,1870.5257148997687,181020.60088767124,0.0,24.769399086916616,21.01192825280693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/24  20:00:00,9.625,-2.4875,41.5,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.827039015038454,0.0,21.313825747186958,44.746081216149679,1877.690023821532,181020.60088767124,0.0,24.491791250033449,20.669133775882899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/24  21:00:00,8.025,-1.925,48.625,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.84714536123941,0.0,20.96933884639005,45.76507404944485,1883.7651803176653,181020.60088767124,0.0,24.20396302580675,20.316805220097899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/24  22:00:00,7.8875,-1.3875,51.375,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.851509964622597,0.0,20.643148409350304,46.70655238027015,1887.0363237662357,181020.60088767124,0.0,23.920740132423626,19.98257878465905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/24  23:00:00,7.237499999999999,-2.1999999999999999,50.375,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.826638864322299,0.0,20.33446317129978,47.52484801068181,1890.040560625927,181020.60088767124,0.0,23.646039979933034,19.6643916309309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/24  24:00:00,5.9125,-2.8,52.5,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.724781572012665,0.0,20.014456492653197,48.141685306267138,1891.6012726202626,204945.57731421776,0.0,23.371379504945187,19.328490591582157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/25  01:00:00,5.1875,-2.8,54.625,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.604146444821036,0.0,19.915774455220676,48.04276688510595,1892.7709737327749,636198.1613645458,0.0,23.188025984517215,19.217357480520513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/25  02:00:00,5.0,-2.4875,56.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.48144548905551,0.0,19.91222447852087,47.6553338339258,1893.3280087759063,1299646.9299537894,0.0,23.07252255814755,19.20333619870324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/25  03:00:00,4.625,-2.6125,58.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.386431832606295,0.0,19.918305177474797,47.33125498698655,1893.4673944354914,1861736.3351962073,0.0,22.98371147557834,19.20156290877137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/25  04:00:00,4.4,-2.8,58.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.28182765937428,0.0,19.92062938605646,46.98954556928677,1892.9651255897039,2329440.253312748,0.0,22.91402964176541,19.195197125637927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/25  05:00:00,4.0249999999999999,-2.4875,61.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.192256193809975,0.0,19.920731773144554,46.7040706969924,1892.1568381075663,2770452.9267174808,0.0,22.85781827719011,19.187855685324928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/25  06:00:00,4.55,-2.6125,58.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.124394428347076,0.0,19.924521232521799,46.478159809108777,1891.3803499998706,2941927.1949389434,0.0,22.818301022324357,19.186125306345156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/25  07:00:00,5.0,-1.7999999999999999,60.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.072520573739937,0.0,19.92741176936345,46.30610630523062,1892.0343800424105,2962030.049828517,0.0,22.796949534285838,19.18481238871415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1800.0 
 02/25  08:00:00,5.6875,-0.825,62.375,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.085709703535802,0.0,19.930823053623123,46.33788312884525,1893.316041700005,1431516.0440700083,0.0,22.810598697909439,19.189394529571957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/25  09:00:00,7.1,-0.6,57.625,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.137134719104532,0.0,19.937198637480785,46.48188631700323,1895.7729869210569,732101.2495305467,0.0,22.858049390160628,19.200167755061729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/25  10:00:00,9.45,0.08750000000000002,51.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.202726612780106,0.0,19.947821460869695,46.6589249578237,1900.3289336442818,50361.24571299919,166830.35525751415,22.93525105292884,19.216475536410955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/25  11:00:00,12.25,0.1875,43.75,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.316753566180588,0.0,19.96072753356397,46.98423371736872,1907.0732027838829,0.0,865337.1316088592,23.030760759714178,19.23916638954055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/25  12:00:00,13.3,0.3125,40.625,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.433799756129737,0.0,19.9644683526727,47.34801706857258,1916.1157729979337,0.0,1345026.2076343713,23.11628530813301,19.252780078063816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/25  13:00:00,13.6125,0.5,40.375,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.53881055193243,0.0,19.96273874632263,47.69146307786835,1921.980909554826,0.0,1554619.4240150345,23.184507719050854,19.259845267988124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/25  14:00:00,14.55,1.1875,40.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.639509638042295,0.0,20.052426284504319,47.751948947127058,1923.8854705058535,0.0,1907074.355466254,23.290415941886569,19.36008091324085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/25  15:00:00,15.0,1.6,40.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,8.808588134720797,0.0,20.312146999511908,47.53175733694326,1932.1332216869062,0.0,2867336.403405097,23.515225221622999,19.64002425214995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/25  16:00:00,15.0,2.2875000000000007,42.5,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,9.013956078162375,0.0,20.425224480034506,47.86089987999859,1942.2971335206185,0.0,1460343.3508042165,23.62726695544576,19.773003758237928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/25  17:00:00,14.25,2.7,45.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,9.273334436004653,0.0,20.356327383265186,48.914402403950649,1955.3738732888599,0.0,195958.0924851541,23.580124288839295,19.72472507325042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/25  18:00:00,13.8,3.075,48.25,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,9.514741495068547,0.0,20.224767902926155,50.121363814161039,1967.1624268335593,138216.14446768625,0.0,23.48143598712882,19.611524748366308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1800.0 
 02/25  19:00:00,13.8,2.925,47.75,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,9.73207167460727,0.0,20.109522088675719,51.222435368376249,1976.8526596057205,181020.60088767124,0.0,23.383589991805779,19.513504554384228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/25  20:00:00,12.8,3.3875,52.625,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,9.901212768419033,0.0,19.980876525873165,52.22126489677591,1983.8486244748506,211075.8201275174,0.0,23.279378823908475,19.39807498409852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/25  21:00:00,11.5125,3.8,59.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,10.07307830067095,0.0,19.949363176890779,52.92893202772726,1986.9760148916815,395248.153885665,0.0,23.215336132052515,19.38188827530385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/25  22:00:00,11.1,3.4875,59.75,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,10.216581016002005,0.0,19.95024855985055,53.43662687153312,1986.5141566805544,561890.8656763663,0.0,23.1698640358141,19.39611867303675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/25  23:00:00,9.6625,3.3,64.625,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,10.323824677053528,0.0,19.944063013817688,53.84173928042307,1986.60230777084,761004.6728753627,0.0,23.123460247537765,19.399892507521615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/25  24:00:00,8.4875,3.3,69.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,10.415498887533879,0.0,19.93893872750565,54.18966491162008,1985.2681924011407,958031.6644923957,0.0,23.08047131347609,19.40334051739297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/26  01:00:00,7.6125,4.3625,80.375,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,10.51586188995342,0.0,19.935591806934938,54.56530762841602,1982.6416564430836,1153874.539528872,0.0,23.04267724032401,19.40946735348151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/26  02:00:00,6.824999999999999,4.625,86.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,10.657985927378967,0.0,19.932577609507456,55.095233017741467,1978.5905531822837,1341002.664394557,0.0,23.009303361672868,19.419988677032565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/26  03:00:00,6.2875,4.4,87.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,10.766258288711996,0.0,19.930759057474999,55.50024291485814,1974.216048662944,1501706.7975409898,0.0,22.980507213756547,19.428563528221575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/26  04:00:00,6.4125,4.4,87.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,10.849662983403679,0.0,19.932160128432569,55.804382699752228,1968.8438308834239,1605042.1141860572,0.0,22.959167684300924,19.438046133991578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/26  05:00:00,6.2875,4.4,87.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,10.935721801138524,0.0,19.932181618338889,56.124723314824027,1964.2745526598624,1705617.6819707703,0.0,22.93965019562886,19.44643422228208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/26  06:00:00,6.7875,4.775,87.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,11.029442434744788,0.0,19.9351046125133,56.46528417415818,1960.7532908076447,1737447.4415194169,0.0,22.929138905218019,19.458541938312096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 02/26  07:00:00,7.5125,4.625,82.25,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,11.139677791408268,0.0,19.938982806853124,56.866570660334648,1960.2538613118832,1560110.307770186,0.0,22.932306823478336,19.473285988113845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1800.0 
 02/26  08:00:00,7.7,5.0875,83.75,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,11.240369418726648,0.0,19.93910943069565,57.247457077053507,1960.1668248240872,473209.4763928462,106706.01281792658,22.998182974518725,19.48337064188828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/26  09:00:00,8.075,5.875,86.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,11.369031351171664,0.0,19.938276809176878,57.74097260050168,1959.9174852635159,0.0,2091056.2558592535,23.161919775086799,19.495340996885444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/26  10:00:00,7.237499999999999,5.725,90.375,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,11.503328370717398,0.0,19.95067979112761,58.21200575793995,1958.4553702207832,0.0,4524611.894612008,23.353304452861843,19.521283476142135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/26  11:00:00,6.975,5.5,90.5,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,11.60782245044113,0.0,20.198379565669993,57.7243713661767,1955.9590157577714,0.0,5768998.019733524,23.62339582566176,19.781020552353828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/26  12:00:00,8.575000000000001,6.1875,85.25,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,11.734830049032258,0.0,20.46721684331991,57.251898674782669,1954.6884075922342,0.0,6225375.159387215,23.860622812411486,20.064404770826785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/26  13:00:00,9.025000000000003,6.2875,83.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,11.907067041384503,0.0,20.728656941125615,56.980685554676458,1953.8227216446483,0.0,6340123.112231505,24.11327367638825,20.344907202499177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/26  14:00:00,8.4875,6.1,84.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,12.05967292562175,0.0,20.85232523356583,57.12049488151976,1952.686356995867,0.0,4753415.442188611,24.26350534226286,20.48459290105098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/26  15:00:00,8.6125,6.1,84.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,12.197333296232693,0.0,21.084637915839378,56.82357572272005,1950.0203723720338,0.0,4720832.612126212,24.490683834471935,20.73238396240545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 02/26  16:00:00,8.1125,5.4125,83.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,12.316362970623583,0.0,21.262040591269643,56.65003269085011,1946.3775024949756,0.0,3456084.9827640794,24.6619086305898,20.92299550399103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
